altitude,temperature,pressure,density
41000,253.11430569670725,251.13076534101225,0.0034563787738513467
41100,253.39072412269965,247.80856861632049,0.0034069338977814455
41200,253.66713390787007,244.53397320248416,0.003358250616774204
41300,253.9435350526237,241.30624495396495,0.003310316367692173
41400,254.21992755736562,238.12466184823666,0.0032631188083155596
41500,254.496311422501,234.9885137724216,0.0032166458132177225
41600,254.7726866484349,231.8971023139215,0.0031708854697222576
41700,255.0490532355724,228.8497405549489,0.0031258260739397492
41800,255.32541118431845,225.84575287089373,0.003081456126882698
41900,255.60176049507817,222.88447473244068,0.00303776433065688
42000,255.87810116825648,219.96525251137052,0.002994739584727637
42100,256.15443320425834,217.08744328996687,0.002952370982259482
42200,256.4307566034887,214.2504146739618,0.002910647806527532
42300,256.7070713663525,211.45354460894995,0.002869559527399299
42400,256.9833774932546,208.6962212002002,0.0028290957978853253
42500,257.25967498459977,205.97784253580278,0.0027892464507573004
42600,257.53596384079293,203.297816513084,0.0027500014952322547
42700,257.8122440622389,200.65556066822424,0.0027113511137214323
42800,258.08851564934247,198.05050200901803,0.002673285658642561
42900,258.3647786025083,195.4820768507156,0.0026357956492941985
43000,258.6410329221412,192.94973065488225,0.002598871768790844
43100,258.91727860864586,190.45291787122227,0.0025625048610576485
43200,259.19351566242693,187.99110178230407,0.00252668592788341
43300,259.4697440838891,185.56375435113446,0.0024914061260307304
43400,259.745963873437,183.17035607152502,0.0024566567644021355
43500,260.02217503147523,180.8103958211961,0.002422429301261015
43600,260.29837755840833,178.4833707175673,0.0023887153415062838
43700,260.57457145464093,176.18878597617942,0.0023555066339996282
43800,260.8507567205775,173.92615477169986,0.0023227950689443124
43900,261.12693335662254,171.69499810146192,0.00229057267531449
44000,261.40310136318055,169.49484465148421,0.0022588316183339337
44100,261.679260740656,167.3252306649301,0.0022275641970032852
44200,261.9554114894533,165.1856998129538,0.0021967628416747495
44300,262.2315536099768,163.07580306789046,0.0021664201116733213
44400,262.507687102631,160.99509857874403,0.002136528692963578
44500,262.7838119678201,158.9431515489299,0.0021070813958611457
44600,263.0599282059485,156.91953411622822,0.0020780711527879085
44700,263.33603581742057,154.92382523490605,0.002049491016070096
44800,263.61213480264047,152.95561055996598,0.002021334155778371
44900,263.8882251620125,151.01448233348322,0.0019935938576091062
45000,264.16430689594085,149.10003927298737,0.0019662635208059606
45100,264.4403800048298,147.21188646185377,0.0019393366561210167
45200,264.7164444890835,145.3496352416629,0.0019128068838146284
45300,264.992500349106,143.51290310649435,0.0018866679316932478
45400,265.2685475853016,141.70131359911355,0.001860913633184428
45500,265.5445861980742,139.91449620901997,0.001835537925448297
45600,265.820616187828,138.15208627231905,0.001810534847524752
45700,266.09663755496706,136.41372487338344,0.0017858985385156608
45800,266.3726502998954,134.69905874827123,0.001761623235801395
45900,266.64865442301686,133.0077401898667,0.0017377032732909903
46000,266.9246499247356,131.3394269547097,0.0017141330797052466
46100,267.20063680545553,129.6937821714861,0.0016909071768921775
46200,267.4766150655805,128.0704742511437,0.0016680201781741
46300,267.7525847055145,126.46917679860488,0.0016454667867257674
46400,268.02854572566133,124.88956852604632,0.001623241793982935
46500,268.30449812642485,123.3313331677153,0.0016013400780807384
46600,268.58044190820885,121.79415939625522,0.0015797566023213188
46700,268.8563770714172,120.27774074050988,0.0015584864136700858
46800,269.13230361645367,118.78177550478182,0.0015375246412800956
46900,269.408221543722,117.30596668951412,0.0015168664950439407
47000,269.6841308536258,115.85002191337284,0.0014965072641726627
47100,269.96003154656887,114.41365333669918,0.0014764423158010929
47200,270.2359236229549,112.99657758631197,0.0014566670936191832
47300,270.5118070831874,111.59851568162969,0.0014371771165287406
47400,270.65,110.21939581127143,0.0014186919205206605
47500,270.65,108.85716225562057,0.0014011578946349337
47600,270.65,107.5118066948085,0.0013838411143141651
47700,270.65,106.1831194947996,0.0013667388812482217
47800,270.65,104.87089363173773,0.0013498485307239653
47900,270.65,103.57492465936714,0.0013331674312059112
48000,270.65,102.29501067686039,0.0013166929839221232
48100,270.65,101.03095229704928,0.001300422622455298
48200,270.65,99.78255261505329,0.001284353812338965
48300,270.65,98.54961717730019,0.001268484050658734
48400,270.65,97.3319539509342,0.001252810865658532
48500,270.65,96.12937329360736,0.0012373318163517715
48600,270.65,94.9416879236484,0.001222044492137379
48700,270.65,93.76871289060482,0.0012069465124206257
48800,270.65,92.61026554615316,0.001192035526238699
48900,270.65,91.46616551537427,0.0011773092118909708
49000,270.65,90.33623466838621,0.0011627652765738704
49100,270.65,89.22029709233362,0.001148401456020344
49200,270.65,88.11817906372617,0.0011342155141438085
49300,270.65,87.02970902112355,0.0011202052426865664
49400,270.65,85.95471753816209,0.0011063684608726165
49500,270.65,84.89303729691854,0.0010927030150648049
49600,270.65,83.84450306160721,0.001079206778426268
49700,270.65,82.80895165260577,0.0010658776505861034
49800,270.65,81.78622192080596,0.001052713557309226
49900,270.65,80.77615472228493,0.0010397124501703482
50000,270.65,79.77859289329372,0.0010268723062320441
50100,270.65,78.79338122555806,0.0010141911277268328
50200,270.65,77.820366441888,0.0010016669417432374
50300,270.65,76.85939717209281,0.0009892977999157728
50400,270.65,75.91032392919672,0.0009770817781188058
50500,270.65,74.97299908595218,0.0009650169761642452
50600,270.65,74.04727685164686,0.000953101517503012
50700,270.65,73.13301324920005,0.000941333548930236
50800,270.65,72.23006609254621,0.0009297112402941466
50900,270.65,71.3382949643007,0.0009182327842085969
51000,270.65,70.45756119370475,0.0009068963957691822
51200,270.65,68.72865964515233,0.0008846427929413563
51400,270.65,67.04228619250382,0.0008629365916449026
51600,270.13334928435734,65.39594386274229,0.0008433555550395672
51800,269.58234838495855,63.78689027758835,0.0008242862941546719
52000,269.03138187601166,62.214352950165164,0.0008056116670080036
52200,268.48044975429735,60.677573020771746,0.0007873242637330914
52400,267.92955201659623,59.1758059477332,0.0007694167993822288
52600,267.3786886596896,57.70832126463151,0.0007518821120598162
52800,266.82785968035904,56.2744023411874,0.0007347131610800122
53000,266.27706507538653,54.873346147748855,0.0007179030251484613
53200,265.72630484155457,53.50446302333706,0.0007014449005678121
53400,265.17557897564586,52.16707644720176,0.0006853320994667458
53600,264.6248874744437,50.86052281384213,0.0006695580480522811
53800,264.07423033473174,49.58415121144599,0.0006541162848850824
54000,263.52360755329397,48.33732320370093,0.0006390004591774941
54200,262.9730191269147,47.11941261493483,0.0006242043291140813
54400,262.4224650523789,45.92980531853888,0.0006097217601943825
54600,261.87194532647175,44.76789902863146,0.000595546723597659
54800,261.32145994597886,43.633103094918155,0.0005816732945693689
55000,260.7710089076863,42.524838300705554,0.0005680956508291274
55200,260.2205922083804,41.44253666402615,0.000554808070999905
55400,259.67020984484805,40.3856412418332,0.0005418049330582294
55600,259.11986181387647,39.353605937222966,0.0005290807128051375
55800,258.56954811225336,38.34589530964527,0.0005166299823576632
56000,258.01926873676666,37.361984388059454,0.0005044474086605935
56200,257.4690236842048,36.401358486997985,0.0004925277520182888
56400,256.91881295135664,35.463513025497136,0.00048086586464632185
56600,256.36863653501143,34.547953348855906,0.0004694566892427116
56800,255.81849443195875,33.65419455318447,0.00045829525757852096
57000,255.26838663898872,32.78176131270419,0.00044737668910759903
57200,254.71831315289165,31.930187709761544,0.00043669618959524487
57400,254.16827397045853,31.099017067518655,0.00042624904976557287
57600,253.61826908848047,30.287801785283285,0.0004160306439673565
57800,253.06829850374913,29.49610317644258,0.000406036428858145
58000,252.51836221305658,28.723491308964068,0.0003962619421064304
58200,251.96846021319521,27.969544848428395,0.0003867028011116548
58400,251.4185925009579,27.233850903559436,0.00037735470174185857
58600,250.86875907313785,26.516004874215945,0.00036821341708874423
58800,250.3189599265287,25.81561030181124,0.0003592747962399642
59000,249.7691950579245,25.132278722127065,0.0003505347630684267
59200,249.21946446411968,24.465629520487834,0.0003419893150384151
59400,248.66976814190906,23.815289789262366,0.0003336345220283231
59600,248.12010608808788,23.180894187660197,0.00032546652516980473
59800,247.57047829945176,22.56208480379111,0.00031748153570315706
60000,247.02088477279676,21.958511018954418,0.0003096758338487189
60200,246.47132550491932,21.36982937412814,0.00030204576769411815
60400,245.9218004926162,20.795703438625818,0.0002945877520971606
60600,245.37230973268473,20.23580368089074,0.0002872982676041805
60800,244.82285322192246,19.689807341397138,0.00028017385938366584
61000,244.27343095712746,19.157398307628338,0.0002732111361749738
61200,243.72404293509814,18.638266991102014,0.00026640676925195056
61400,243.17468915263333,18.132110206413856,0.00025975749140128403
61600,242.62536960653225,17.638631052269826,0.0002532600959153978
61800,242.07608429359456,17.157538794479446,0.00024691143559972295
62000,241.52683321062023,16.688548750881253,0.00024070842179416433
62200,240.97761635440975,16.231382178172733,0.0002346480234085895
62400,240.42843372176387,15.785766160617236,0.0002287272659721703
62600,239.87928530948383,15.351433500600605,0.00022294323069640458
62800,239.3301711143713,14.928122611011101,0.00021729305355165692
63000,238.78109113322824,14.515577409415348,0.00021177392435704127
63200,238.23204536285706,14.113547214004713,0.00020638308588348802
63400,237.68303380006063,13.721786641286387,0.00020111783296983593
63600,237.13405644164212,13.340055505492812,0.0001959755116517744
63800,236.58511328440517,12.968118719685341,0.0001909535183034928
64000,236.03620432515373,12.60574619852629,0.00018604929879186533
64200,235.48732956069227,12.252712762695584,0.00018126034764302576
64400,234.9384889878256,11.9087980449269,0.00017658420722116612
64600,234.38968260335884,11.573786397640205,0.00017201846691941786
64800,233.84091040409768,11.247466802146407,0.0001675607623626557
65000,233.2921723868481,10.929632779400997,0.0001632087746220769
65200,232.74346854841647,10.620082302283631,0.00015896022944140867
65400,232.19479888560963,10.318617709380886,0.00015481289647459564
65600,231.6461633952347,10.025045620249525,0.00015076458853482082
65800,231.09756207409936,9.73917685213835,0.00014681316085471914
66000,230.54899491901153,9.460826338146623,0.00014295651035763988
66200,230.00046192677962,9.189813046797276,0.00013919257493981554
66400,229.45196309421243,8.92595990300392,0.00013551933276330225
66600,228.9034984181191,8.669093710410142,0.00013193480155954834
66800,228.35506789530925,8.419045075080636,0.00012843703794345878
67000,227.8066715225928,8.175648330523567,0.0001250241367378207
67200,227.25830929678023,7.938741464023711,0.00012169423030795285
67400,226.7099812146822,7.70816604426658,0.0001184454879064503
67600,226.16168727310992,7.483767150233821,0.00011527611502789438
67800,225.61342746887493,7.265393301350125,0.00011218435277339406
68000,225.06520179878925,7.052896388862806,0.00010916847722483698
68200,224.5170102596652,6.84613160843468,0.00010622679882871777
68400,223.96885284831552,6.644957393931936,0.00010335766178942448
68600,223.42072956155337,6.449235352388105,0.00010055944347185361
68800,222.87264039619237,6.258830200126302,0.00009783055381323697
69000,222.32458534904632,6.073609700021275,0.00009516943474405266
69200,221.7765644169297,5.8934445998841225,0.00009257455961790915
69400,221.22857759665717,5.718208571951474,0.00009004443265027427
69600,220.6806248850439,5.54777815346247,0.00008757758836594061
69800,220.13270627890543,5.382032688306028,0.00008517259105510501
70000,219.58482177505763,5.220854269721916,0.00008282803423795278
70200,219.0369713703169,5.064127684038737,0.00008054254013762818
70400,218.4891550614999,4.91174035543271,0.00007831475916148398
70600,217.94137284542376,4.7635822916909225,0.0000761433693904958
70800,217.39362471890604,4.619546030963238,0.00007402707607673397
71000,216.8459106787646,4.479526589486947,0.00007196461114878134
71200,216.29823072181776,4.343421410268991,0.00006995473272499505
71400,215.75058484488423,4.211130312710085,0.00006799622463450044
71600,215.20297304478308,4.082555443155948,0.00006608789594581697
71800,214.65539531833383,3.9576012263606057,0.00006422858050300986
72000,214.2627511873974,3.8362163035665016,0.0000623726951467219
72200,213.87167290976495,3.7183507793000925,0.0000605668785458055
72400,213.48061896364163,3.603907778621702,0.000058810289419251275
72600,213.08958934675675,3.4927937012514416,0.00005710166917360772
72800,212.69858405683993,3.384917348458162,0.00005543978926054951
73000,212.30760309162108,3.2801898655040422,0.00005382345051057103
73200,211.9166464488304,3.17852468537132,0.00005225148248032947
73400,211.5257141261983,3.0798374737445897,0.00005072274281337801
73600,211.1348061214556,2.984046075222886,0.00004923611661403879
73800,210.74392243233333,2.891070460736091,0.000047790515834167144
74000,210.35306305656277,2.8008326761407765,0.000046384878672563795
74200,209.96222799187555,2.713256791971051,0.00004501816898679619
74400,209.57141723600355,2.628268854320353,0.00004368937571719252
74600,209.1806307866789,2.545796836830721,0.00004239751232277808
74800,208.7898686416341,2.4657705937665524,0.00004114161622892829
75000,208.39913079860182,2.3881218141500105,0.00003992074828651191
75200,208.0084172553151,2.312783976936008,0.00003873399224230705
75400,207.6177280095072,2.239692307205081,0.00003758045422047592
75600,207.22706305891177,2.168783733352551,0.00003645926221488261
75800,206.83642240126258,2.0999968452532833,0.000035369565592049845
76000,206.4458060342938,2.0332718533813785,0.00003431053460454826
76200,206.05521395573987,1.9685505488645698,0.00003328135991461591
76400,205.66464616333545,1.9057762644538365,0.000032281252127815084
76600,205.27410265481555,1.8448938363885747,0.00003130944133652768
76800,204.88358342791543,1.785849567138503,0.00003036517667310149
77000,204.4930884803706,1.7285911890036028,0.000029447725872459014
77200,204.10261780991695,1.6730678285539382,0.000028556374843986755
77400,203.71217141429054,1.6192299718912777,0.0000276904272525215
77600,203.32174929122775,1.5670294307151438,0.00002684920410825917
77800,202.93135143846533,1.5164193091759635,0.00002603204336541013
78000,202.54097785374015,1.4673539714984716,0.000025238299529430116
78200,202.15062853478946,1.419789010358913,0.000024467343272660204
78400,201.76030347935082,1.3736812159996545,0.000023718561058207708
78600,201.37000268516198,1.3289885460655129,0.000022991354771909326
78800,200.979726149961,1.2856700961460543,0.000022285141362214365
79000,200.58947387148632,1.2436860710087387,0.000021599352487834258
79200,200.1992458474765,1.2029977565077932,0.000020933434173002117
79400,199.80904207567053,1.1635674921542685,0.000020286846470193714
79600,199.41886255380754,1.1253586443328476,0.000019659063130160895
79800,199.02870727962707,1.0883355801513226,0.00001904957127913199
80000,198.63857625086885,1.0524636419089073,0.000018457871103036217
